id	subsystem	category	path	status	verdict
0340	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/6-debug-and-telemetry.md	done	BLOCKED
0341	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/7-ci-and-build-informational.md	done	BLOCKED
0342	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/authored-continuity-snapshot.md	done	BLOCKED
0343	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/completion-freshness-validator.md	done	BLOCKED
0344	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/feedback-retention-learning-modes.md	done	BLOCKED
0345	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/filter-config-contract.md	done	BLOCKED
0346	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/memory-idempotency-replay-and-conflict.md	done	BLOCKED
0347	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/memory-roadmap-capability-flags.md	done	PASS
0348	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/runtime-config-contract.md	done	BLOCKED
0349	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/semantic-trigger-shadow-and-union.md	done	BLOCKED
0350	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/session-trace-causal-inference.md	done	BLOCKED
0351	spec-kit	19--feature-flag-reference	.opencode/skills/system-spec-kit/manual_testing_playbook/19--feature-flag-reference/soft-delete-tombstones.md	done	BLOCKED
0352	spec-kit	20--remediation-revalidation	.opencode/skills/system-spec-kit/manual_testing_playbook/20--remediation-revalidation/feedback-driven-revalidation.md	done	PASS
0353	spec-kit	20--remediation-revalidation	.opencode/skills/system-spec-kit/manual_testing_playbook/20--remediation-revalidation/memory-health-auto-repair.md	done	PASS
0354	spec-kit	20--remediation-revalidation	.opencode/skills/system-spec-kit/manual_testing_playbook/20--remediation-revalidation/remediation-runtime-surface.md	done	PASS
0355	spec-kit	21--implement-and-remove-deprecated-features	.opencode/skills/system-spec-kit/manual_testing_playbook/21--implement-and-remove-deprecated-features/adaptive-fusion-flag-drift.md	done	PASS
0356	spec-kit	21--implement-and-remove-deprecated-features	.opencode/skills/system-spec-kit/manual_testing_playbook/21--implement-and-remove-deprecated-features/inert-scoring-flags.md	done	BLOCKED
0357	spec-kit	21--implement-and-remove-deprecated-features	.opencode/skills/system-spec-kit/manual_testing_playbook/21--implement-and-remove-deprecated-features/lazy-loading-migration.md	done	FAIL
0358	spec-kit	21--implement-and-remove-deprecated-features	.opencode/skills/system-spec-kit/manual_testing_playbook/21--implement-and-remove-deprecated-features/retired-runtime-shims.md	done	FAIL
0359	spec-kit	21--implement-and-remove-deprecated-features	.opencode/skills/system-spec-kit/manual_testing_playbook/21--implement-and-remove-deprecated-features/shadow-scoring-retirement.md	done	BLOCKED
0360	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/budget-allocator.md	done	PASS
0361	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/compact-merger-assembly.md	done	FAIL
0362	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/context-preservation-metrics.md	done	BLOCKED
0363	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/cross-runtime-fallback.md	done	BLOCKED
0364	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/mcp-auto-priming.md	done	BLOCKED
0365	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/passive-context-enrichment.md	done	FAIL
0366	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/precompact-hook.md	done	FAIL
0367	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/query-intent-classifier.md	done	FAIL
0368	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/query-intent-routing.md	done	BLOCKED
0369	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/resource-map-template.md	done	BLOCKED
0370	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/runtime-detection.md	done	BLOCKED
0371	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/session-health.md	done	PASS
0372	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/session-resume.md	done	FAIL
0373	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/session-start-compact.md	done	FAIL
0374	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/session-start-startup.md	done	PASS
0375	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/stop-hook-saves.md	done	PASS
0376	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/tool-routing-enforcement.md	done	BLOCKED
0377	spec-kit	22--context-preservation	.opencode/skills/system-spec-kit/manual_testing_playbook/22--context-preservation/working-set-compaction.md	done	BLOCKED
0378	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-causal-graph-add-only.md	done	BLOCKED
0379	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-causal-graph-confidence-threshold.md	done	BLOCKED
0380	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-causal-graph-low-coverage.md	done	BLOCKED
0381	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-deep-loop-convergence.md	done	FAIL
0382	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-deep-loop-empty-no-source.md	done	BLOCKED
0383	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-deep-loop-lazy-init.md	done	BLOCKED
0384	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-memory-disk-pressure.md	done	BLOCKED
0385	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-memory-drift-detection.md	done	BLOCKED
0386	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-memory-fresh-install.md	done	BLOCKED
0387	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-memory-long-pole-rebuild.md	done	BLOCKED
0388	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-memory-sigint-cancellation.md	done	BLOCKED
0389	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-G5-confirm-failure-injection.md	done	BLOCKED
0390	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-G6-concurrent.md	done	BLOCKED
0391	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-G7-sigint.md	done	BLOCKED
0392	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-G8-migration-gap.md	done	BLOCKED
0393	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-G9-dashboard.md	done	BLOCKED
0394	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/doctor-update-tier-aware-default.md	done	BLOCKED
0395	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/version-migration-3.3.0.0-to-3.4.1.0.md	done	BLOCKED
0396	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/version-migration-cleanup-legacy.md	done	BLOCKED
0397	spec-kit	23--doctor-commands	.opencode/skills/system-spec-kit/manual_testing_playbook/23--doctor-commands/version-migration-no-op.md	done	BLOCKED
0398	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/adversarial-near-miss.md	done	BLOCKED
0399	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/causal-coverage-under-bulk-save.md	done	BLOCKED
0400	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/causal-graph-link-quality.md	done	BLOCKED
0401	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/code-intent-matching.md	done	BLOCKED
0402	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/compound-concept-synthesis.md	done	BLOCKED
0403	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/concurrent-multi-ai-safety.md	done	BLOCKED
0404	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/cross-ai-memory-handoff.md	done	BLOCKED
0405	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/disambiguation-under-context.md	done	BLOCKED
0406	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/drift-detection-quality.md	done	BLOCKED
0407	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/llm-made-memory-recall.md	done	BLOCKED
0408	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/multi-aspect-query-synthesis.md	done	BLOCKED
0409	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/paraphrase-recall.md	done	BLOCKED
0410	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/query-latency-and-throughput.md	done	BLOCKED
0411	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/specificity-ladder.md	done	BLOCKED
0412	spec-kit	24--local-llm-query-intelligence	.opencode/skills/system-spec-kit/manual_testing_playbook/24--local-llm-query-intelligence/synonymy-across-vocabularies.md	done	BLOCKED
0413	code-graph	01--read-path-freshness	.opencode/skills/system-code-graph/manual_testing_playbook/01--read-path-freshness/ensure-ready-selective-reindex.md	done	BLOCKED
0414	code-graph	01--read-path-freshness	.opencode/skills/system-code-graph/manual_testing_playbook/01--read-path-freshness/query-self-heal-stale-file.md	done	BLOCKED
0415	code-graph	02--manual-scan-verify-status	.opencode/skills/system-code-graph/manual_testing_playbook/02--manual-scan-verify-status/code-graph-scan-full.md	done	BLOCKED
0416	code-graph	02--manual-scan-verify-status	.opencode/skills/system-code-graph/manual_testing_playbook/02--manual-scan-verify-status/code-graph-scan-incremental.md	done	BLOCKED
0417	code-graph	02--manual-scan-verify-status	.opencode/skills/system-code-graph/manual_testing_playbook/02--manual-scan-verify-status/code-graph-status-readonly.md	done	BLOCKED
0418	code-graph	02--manual-scan-verify-status	.opencode/skills/system-code-graph/manual_testing_playbook/02--manual-scan-verify-status/code-graph-verify-blocked-on-stale.md	done	BLOCKED
0419	code-graph	03--detect-changes	.opencode/skills/system-code-graph/manual_testing_playbook/03--detect-changes/detect-changes-multi-file-diff.md	done	BLOCKED
0420	code-graph	03--detect-changes	.opencode/skills/system-code-graph/manual_testing_playbook/03--detect-changes/detect-changes-no-inline-index.md	done	BLOCKED
0421	code-graph	04--context-retrieval	.opencode/skills/system-code-graph/manual_testing_playbook/04--context-retrieval/code-graph-context-edge-confidence-differentiation.md	done	BLOCKED
0422	code-graph	04--context-retrieval	.opencode/skills/system-code-graph/manual_testing_playbook/04--context-retrieval/code-graph-context-readiness-block.md	done	BLOCKED
0423	code-graph	04--context-retrieval	.opencode/skills/system-code-graph/manual_testing_playbook/04--context-retrieval/code-graph-context-seeded-ppr-ranking.md	done	BLOCKED
0424	code-graph	05--coverage-graph	.opencode/skills/system-code-graph/manual_testing_playbook/05--coverage-graph/deep-loop-graph-convergence-yaml-fire.md	done	FAIL
0425	code-graph	05--coverage-graph	.opencode/skills/system-code-graph/manual_testing_playbook/05--coverage-graph/deep-loop-graph-upsert-conditional.md	done	BLOCKED
0426	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/code-graph-query-asof-time-travel.md	done	BLOCKED
0427	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/code-graph-query-blast-radius.md	done	BLOCKED
0428	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/code-graph-query-bm25-symbol-resolver.md	done	BLOCKED
0429	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/code-index-cli-fallback-surface.md	done	BLOCKED
0430	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/mcp-tool-manifest-post-rename.md	done	BLOCKED
0431	code-graph	06--mcp-tool-surface	.opencode/skills/system-code-graph/manual_testing_playbook/06--mcp-tool-surface/tool-call-shape-validation.md	done	BLOCKED
0432	code-graph	08--doctor-code-graph	.opencode/skills/system-code-graph/manual_testing_playbook/08--doctor-code-graph/code-graph-apply-sub-operations.md	done	BLOCKED
0433	code-graph	08--doctor-code-graph	.opencode/skills/system-code-graph/manual_testing_playbook/08--doctor-code-graph/doctor-apply-mode-policy.md	done	PASS
0434	code-graph	09--post-rename-infrastructure	.opencode/skills/system-code-graph/manual_testing_playbook/09--post-rename-infrastructure/database-path-verification.md	done	BLOCKED
0435	code-graph	09--post-rename-infrastructure	.opencode/skills/system-code-graph/manual_testing_playbook/09--post-rename-infrastructure/launcher-startup-prefix.md	done	PASS
0436	code-graph	09--post-rename-infrastructure	.opencode/skills/system-code-graph/manual_testing_playbook/09--post-rename-infrastructure/mcp-json-server-key-rename.md	done	PASS
0437	code-graph	09--post-rename-infrastructure	.opencode/skills/system-code-graph/manual_testing_playbook/09--post-rename-infrastructure/typescript-build-and-entry-point.md	done	BLOCKED
0438	code-graph	09--post-rename-infrastructure	.opencode/skills/system-code-graph/manual_testing_playbook/09--post-rename-infrastructure/unicode-normalization-fix-from-009.md	done	PASS
0439	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/advisor-status-rebuild-separation.md	done	BLOCKED
0440	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/ambiguous-brief-rendering.md	done	BLOCKED
0441	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/lifecycle-redirect-metadata.md	done	BLOCKED
0442	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/native-recommend-happy-path.md	done	BLOCKED
0443	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/native-status-transitions.md	done	BLOCKED
0444	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/native-validate-slices.md	done	FAIL
0445	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/shadow-delta-sink.md	done	BLOCKED
0446	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/skill-graph-query.md	done	PASS
0447	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/skill-graph-status.md	done	PASS
0448	skill-advisor	01--native-mcp-tools	.opencode/skills/system-skill-advisor/manual_testing_playbook/01--native-mcp-tools/skill-graph-validate.md	done	BLOCKED
0449	skill-advisor	02--cli-hooks-and-plugin	.opencode/skills/system-skill-advisor/manual_testing_playbook/02--cli-hooks-and-plugin/claude-user-prompt-submit.md	done	PASS
0450	skill-advisor	02--cli-hooks-and-plugin	.opencode/skills/system-skill-advisor/manual_testing_playbook/02--cli-hooks-and-plugin/goal-opencode-plugin.md	done	PASS
0451	skill-advisor	02--cli-hooks-and-plugin	.opencode/skills/system-skill-advisor/manual_testing_playbook/02--cli-hooks-and-plugin/opencode-plugin-bridge.md	done	FAIL
0452	skill-advisor	02--cli-hooks-and-plugin	.opencode/skills/system-skill-advisor/manual_testing_playbook/02--cli-hooks-and-plugin/skill-advisor-cli-fallback.md	done	PASS
0453	skill-advisor	03--compat-and-disable	.opencode/skills/system-skill-advisor/manual_testing_playbook/03--compat-and-disable/daemon-absent-fallback.md	done	BLOCKED
0454	skill-advisor	03--compat-and-disable	.opencode/skills/system-skill-advisor/manual_testing_playbook/03--compat-and-disable/force-local-force-native.md	done	PASS
0455	skill-advisor	03--compat-and-disable	.opencode/skills/system-skill-advisor/manual_testing_playbook/03--compat-and-disable/global-disable-flag.md	done	BLOCKED
0456	skill-advisor	03--compat-and-disable	.opencode/skills/system-skill-advisor/manual_testing_playbook/03--compat-and-disable/python-shim-stdin.md	done	BLOCKED
0457	skill-advisor	04--operator-h5	.opencode/skills/system-skill-advisor/manual_testing_playbook/04--operator-h5/degraded-daemon.md	done	BLOCKED
0458	skill-advisor	04--operator-h5	.opencode/skills/system-skill-advisor/manual_testing_playbook/04--operator-h5/quarantined-daemon.md	done	BLOCKED
0459	skill-advisor	04--operator-h5	.opencode/skills/system-skill-advisor/manual_testing_playbook/04--operator-h5/unavailable-daemon.md	done	BLOCKED
0460	skill-advisor	05--auto-update-daemon	.opencode/skills/system-skill-advisor/manual_testing_playbook/05--auto-update-daemon/daemon-lifecycle-shutdown.md	done	BLOCKED
0461	skill-advisor	05--auto-update-daemon	.opencode/skills/system-skill-advisor/manual_testing_playbook/05--auto-update-daemon/generation-publication.md	done	BLOCKED
0462	skill-advisor	05--auto-update-daemon	.opencode/skills/system-skill-advisor/manual_testing_playbook/05--auto-update-daemon/lease-single-writer.md	done	BLOCKED
0463	skill-advisor	05--auto-update-daemon	.opencode/skills/system-skill-advisor/manual_testing_playbook/05--auto-update-daemon/rebuild-from-source.md	done	BLOCKED
0464	skill-advisor	05--auto-update-daemon	.opencode/skills/system-skill-advisor/manual_testing_playbook/05--auto-update-daemon/watcher-narrow-scope.md	done	BLOCKED
0465	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/anti-stuffing.md	done	BLOCKED
0466	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/corpus-df-idf.md	done	BLOCKED
0467	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/derived-extraction.md	done	BLOCKED
0468	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/doc-frontmatter-harvest.md	done	BLOCKED
0469	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/provenance-and-trust-lanes.md	done	BLOCKED
0470	skill-advisor	06--auto-indexing	.opencode/skills/system-skill-advisor/manual_testing_playbook/06--auto-indexing/sanitizer-boundaries.md	done	BLOCKED
0471	skill-advisor	07--lifecycle-routing	.opencode/skills/system-skill-advisor/manual_testing_playbook/07--lifecycle-routing/age-haircut.md	done	BLOCKED
0472	skill-advisor	07--lifecycle-routing	.opencode/skills/system-skill-advisor/manual_testing_playbook/07--lifecycle-routing/archive-handling.md	done	BLOCKED
0473	skill-advisor	07--lifecycle-routing	.opencode/skills/system-skill-advisor/manual_testing_playbook/07--lifecycle-routing/rollback-lifecycle.md	done	BLOCKED
0474	skill-advisor	07--lifecycle-routing	.opencode/skills/system-skill-advisor/manual_testing_playbook/07--lifecycle-routing/schema-migration.md	done	BLOCKED
0475	skill-advisor	07--lifecycle-routing	.opencode/skills/system-skill-advisor/manual_testing_playbook/07--lifecycle-routing/supersession.md	done	BLOCKED
0476	skill-advisor	08--scorer-fusion	.opencode/skills/system-skill-advisor/manual_testing_playbook/08--scorer-fusion/ablation.md	done	BLOCKED
0477	skill-advisor	08--scorer-fusion	.opencode/skills/system-skill-advisor/manual_testing_playbook/08--scorer-fusion/ambiguity.md	done	BLOCKED
0478	skill-advisor	08--scorer-fusion	.opencode/skills/system-skill-advisor/manual_testing_playbook/08--scorer-fusion/five-lane-fusion.md	done	BLOCKED
0479	skill-advisor	08--scorer-fusion	.opencode/skills/system-skill-advisor/manual_testing_playbook/08--scorer-fusion/lane-attribution.md	done	BLOCKED
0480	skill-advisor	08--scorer-fusion	.opencode/skills/system-skill-advisor/manual_testing_playbook/08--scorer-fusion/projection.md	done	BLOCKED
0481	skill-advisor	10--python-compat	.opencode/skills/system-skill-advisor/manual_testing_playbook/10--python-compat/bench-runner.md	done	FAIL
0482	skill-advisor	10--python-compat	.opencode/skills/system-skill-advisor/manual_testing_playbook/10--python-compat/force-native-force-local.md	done	BLOCKED
0483	skill-advisor	10--python-compat	.opencode/skills/system-skill-advisor/manual_testing_playbook/10--python-compat/regression-suite.md	done	FAIL
0484	skill-advisor	10--python-compat	.opencode/skills/system-skill-advisor/manual_testing_playbook/10--python-compat/stdin-mode.md	done	FAIL
0485	skill-advisor	10--python-compat	.opencode/skills/system-skill-advisor/manual_testing_playbook/10--python-compat/threshold-flag.md	done	FAIL
