filepath,skill,category,filename,paragraph_count,h3_count,needs_subheadings
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/05-cross-runtime-fallback.md,system-spec-kit,22--context-preservation,05-cross-runtime-fallback.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/06-runtime-detection.md,system-spec-kit,22--context-preservation,06-runtime-detection.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/10-budget-allocator.md,system-spec-kit,22--context-preservation,10-budget-allocator.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/11-working-set-tracker.md,system-spec-kit,22--context-preservation,11-working-set-tracker.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/12-compact-merger.md,system-spec-kit,22--context-preservation,12-compact-merger.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/14-query-intent-classifier.md,system-spec-kit,22--context-preservation,14-query-intent-classifier.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/16-mcp-auto-priming.md,system-spec-kit,22--context-preservation,16-mcp-auto-priming.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/17-session-health-tool.md,system-spec-kit,22--context-preservation,17-session-health-tool.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/18-session-resume-tool.md,system-spec-kit,22--context-preservation,18-session-resume-tool.md,3,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/19-query-intent-routing.md,system-spec-kit,22--context-preservation,19-query-intent-routing.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/20-passive-context-enrichment.md,system-spec-kit,22--context-preservation,20-passive-context-enrichment.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/21-gemini-cli-hooks.md,system-spec-kit,22--context-preservation,21-gemini-cli-hooks.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/22-context-preservation-metrics.md,system-spec-kit,22--context-preservation,22-context-preservation-metrics.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/23-tool-routing-enforcement.md,system-spec-kit,22--context-preservation,23-tool-routing-enforcement.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/22--context-preservation/25-resource-map-template.md,system-spec-kit,22--context-preservation,25-resource-map-template.md,1,0,false
.opencode/skills/system-spec-kit/feature_catalog/23--doctor-commands/01-category-overview.md,system-spec-kit,23--doctor-commands,01-category-overview.md,3,0,false
.opencode/skills/system-spec-kit/feature_catalog/24--local-llm-query-intelligence/01-category-overview.md,system-spec-kit,24--local-llm-query-intelligence,01-category-overview.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/01-watcher.md,system-skill-advisor,01--daemon-and-freshness,01-watcher.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/02-lease.md,system-skill-advisor,01--daemon-and-freshness,02-lease.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/03-lifecycle.md,system-skill-advisor,01--daemon-and-freshness,03-lifecycle.md,2,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/04-generation.md,system-skill-advisor,01--daemon-and-freshness,04-generation.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/05-trust-state.md,system-skill-advisor,01--daemon-and-freshness,05-trust-state.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/06-rebuild-from-source.md,system-skill-advisor,01--daemon-and-freshness,06-rebuild-from-source.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/01--daemon-and-freshness/07-cache-invalidation.md,system-skill-advisor,01--daemon-and-freshness,07-cache-invalidation.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/01-derived-extraction.md,system-skill-advisor,02--auto-indexing,01-derived-extraction.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/02-sanitizer.md,system-skill-advisor,02--auto-indexing,02-sanitizer.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/03-provenance-and-trust-lanes.md,system-skill-advisor,02--auto-indexing,03-provenance-and-trust-lanes.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/04-sync.md,system-skill-advisor,02--auto-indexing,04-sync.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/05-anti-stuffing.md,system-skill-advisor,02--auto-indexing,05-anti-stuffing.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/02--auto-indexing/06-df-idf-corpus.md,system-skill-advisor,02--auto-indexing,06-df-idf-corpus.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/03--lifecycle-routing/01-age-haircut.md,system-skill-advisor,03--lifecycle-routing,01-age-haircut.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/03--lifecycle-routing/02-supersession.md,system-skill-advisor,03--lifecycle-routing,02-supersession.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/03--lifecycle-routing/03-archive-handling.md,system-skill-advisor,03--lifecycle-routing,03-archive-handling.md,2,0,false
.opencode/skills/system-skill-advisor/feature_catalog/03--lifecycle-routing/04-schema-migration.md,system-skill-advisor,03--lifecycle-routing,04-schema-migration.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/03--lifecycle-routing/05-rollback.md,system-skill-advisor,03--lifecycle-routing,05-rollback.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/01-five-lane-fusion.md,system-skill-advisor,04--scorer-fusion,01-five-lane-fusion.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/02-projection.md,system-skill-advisor,04--scorer-fusion,02-projection.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/03-ambiguity.md,system-skill-advisor,04--scorer-fusion,03-ambiguity.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/04-attribution.md,system-skill-advisor,04--scorer-fusion,04-attribution.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/05-ablation.md,system-skill-advisor,04--scorer-fusion,05-ablation.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/04--scorer-fusion/06-weights-config.md,system-skill-advisor,04--scorer-fusion,06-weights-config.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/01-advisor-recommend.md,system-skill-advisor,06--mcp-surface,01-advisor-recommend.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/02-advisor-status.md,system-skill-advisor,06--mcp-surface,02-advisor-status.md,2,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/03-advisor-validate.md,system-skill-advisor,06--mcp-surface,03-advisor-validate.md,9,0,true
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/04-compat-entrypoint.md,system-skill-advisor,06--mcp-surface,04-compat-entrypoint.md,2,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/05-advisor-rebuild.md,system-skill-advisor,06--mcp-surface,05-advisor-rebuild.md,3,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/06-skill-graph-scan.md,system-skill-advisor,06--mcp-surface,06-skill-graph-scan.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/07-skill-graph-query.md,system-skill-advisor,06--mcp-surface,07-skill-graph-query.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/08-skill-graph-status.md,system-skill-advisor,06--mcp-surface,08-skill-graph-status.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/06--mcp-surface/09-skill-graph-validate.md,system-skill-advisor,06--mcp-surface,09-skill-graph-validate.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/07--hooks-and-plugin/01-claude-hook.md,system-skill-advisor,07--hooks-and-plugin,01-claude-hook.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/07--hooks-and-plugin/03-gemini-hook.md,system-skill-advisor,07--hooks-and-plugin,03-gemini-hook.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/07--hooks-and-plugin/04-codex-hook.md,system-skill-advisor,07--hooks-and-plugin,04-codex-hook.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/07--hooks-and-plugin/05-opencode-plugin-bridge.md,system-skill-advisor,07--hooks-and-plugin,05-opencode-plugin-bridge.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/08--python-compat/01-cli-shim.md,system-skill-advisor,08--python-compat,01-cli-shim.md,2,0,false
.opencode/skills/system-skill-advisor/feature_catalog/08--python-compat/02-regression-suite.md,system-skill-advisor,08--python-compat,02-regression-suite.md,1,0,false
.opencode/skills/system-skill-advisor/feature_catalog/08--python-compat/03-bench-runner.md,system-skill-advisor,08--python-compat,03-bench-runner.md,1,0,false
.opencode/skills/system-code-graph/feature_catalog/01--read-path-freshness/01-ensure-code-graph-ready.md,system-code-graph,01--read-path-freshness,01-ensure-code-graph-ready.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/01--read-path-freshness/02-query-self-heal.md,system-code-graph,01--read-path-freshness,02-query-self-heal.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/02--manual-scan-verify-status/01-code-graph-scan.md,system-code-graph,02--manual-scan-verify-status,01-code-graph-scan.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/02--manual-scan-verify-status/02-code-graph-verify.md,system-code-graph,02--manual-scan-verify-status,02-code-graph-verify.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/02--manual-scan-verify-status/03-code-graph-status.md,system-code-graph,02--manual-scan-verify-status,03-code-graph-status.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/03--detect-changes/01-detect-changes-preflight.md,system-code-graph,03--detect-changes,01-detect-changes-preflight.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/04--context-retrieval/01-code-graph-context.md,system-code-graph,04--context-retrieval,01-code-graph-context.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/04--context-retrieval/02-context-handler.md,system-code-graph,04--context-retrieval,02-context-handler.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/05--coverage-graph/01-deep-loop-graph-query.md,system-code-graph,05--coverage-graph,01-deep-loop-graph-query.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/05--coverage-graph/02-deep-loop-graph-status.md,system-code-graph,05--coverage-graph,02-deep-loop-graph-status.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/05--coverage-graph/03-deep-loop-graph-upsert.md,system-code-graph,05--coverage-graph,03-deep-loop-graph-upsert.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/05--coverage-graph/04-deep-loop-graph-convergence.md,system-code-graph,05--coverage-graph,04-deep-loop-graph-convergence.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/06--mcp-tool-surface/01-tool-registrations.md,system-code-graph,06--mcp-tool-surface,01-tool-registrations.md,3,3,false
.opencode/skills/system-code-graph/feature_catalog/08--doctor-code-graph/01-doctor-apply-mode.md,system-code-graph,08--doctor-code-graph,01-doctor-apply-mode.md,3,3,false
