id,source_run,source_path,source_locator,source_sha256,source_rank,source_iteration,original_recommendation,original_target,source_rationale,source_evidence,source_effort,source_impact,source_thread,source_mode,source_angle,source_uniqueness,taxonomy_layer,taxonomy_key,primary_rationale,disposition,disposition_rationale
DLR-C-028,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/27,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,11,"Add a CouncilBrief compiler producing shared_evidence, per-seat private_evidence, assigned reasoning_path, redundancy_group, prior, and protected objective; choose assignments by evidence-community and structural-path coverage rather than static persona labels.",deep-ai-council,"Designed information asymmetry and path allocation reduce correlated errors before deliberation begins, where later critique cannot reliably repair them.",https://arxiv.org/html/2607.01661 and https://arxiv.org/html/2601.05746,L,high,,deep-ai-council,A1-sota,"This makes the council a distributed knowledge-reconstruction protocol whose result depends on information no single seat receives, sharply separating it from one-model sampling and the other deep modes.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-029,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/28,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,11,"Replace transcript-wide rounds with typed belief messages and recipient-specific dissent retention: immutable claim IDs, probabilities, evidence IDs, atomic derivation steps, challenge targets, and explicit revision causes; trigger external verification when step-level conflicts persist.",deep-ai-council,"It preserves minority evidence, makes persuasion auditable, limits redundant context, and distinguishes evidence-driven belief revision from social conformity.",https://github.com/DA2I2-SLM/DAR and https://arxiv.org/html/2601.05746,M,high,,deep-ai-council,A1-sota,The resulting influence graph and minority lineage are collective-decision artifacts that self-consistency and ordinary synthesis do not produce.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-041,The strict private belief and plural-verdict schema is the stronger form of the same typed belief-message protocol.
DLR-C-030,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/29,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,11,"Extend the council test gate with single-strong, self-consistency, and same-model MoA control arms plus a constitutional outcome schema containing hard violations, soft objective scores, majority recommendation, minority report, and counterfactual verdicts with each seat removed.",deep-ai-council,Generic debate is conditionally useful and consensus can be confidently wrong or normatively unacceptable; comparative controls expose whether council structure added value.,"https://arxiv.org/abs/2505.22960, https://github.com/algorithmicsuperintelligence/optillm, and https://arxiv.org/abs/2603.13189",M,high,,deep-ai-council,A1-sota,"Positions the mode as plural, accountable decision governance rather than an expensive answer ensemble.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-039,The extended council gate retains these control arms and adds adversarial and marginal-value cases.
DLR-C-031,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/30,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,12,"Add an independence_batch contract: seal first proposals across CLI-local rounds, persist model-family/reasoning-method/evidence-partition metadata, estimate task-conditioned pairwise error correlations, compute effective_seats, and downgrade runs below an initial N_eff=2 moat floor to ensemble_only.",deep-ai-council/runtime-gauges-observability,Nominal seat count is not evidence count; the gate prevents correlated replicas from receiving council authority or budget.,https://arxiv.org/abs/2606.02646,M,high,,deep-ai-council,A2-moat,This makes demonstrated independent judgment—not multi-agent theater—the admission criterion separating the council from self-consistency sampling.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-022,"The adopted effective-independence contract already seals proposals, records correlation metadata, and computes effective seats."
DLR-C-032,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/31,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,12,"Replace lens-only selection with a sealed diversity auction that chooses seats for marginal reasoning-method, evidence-community, model-family, and tool-surface coverage; preserve the one-CLI-per-round rule by linking isolated rounds under one independence_batch_id.",deep-ai-council/runtime-fan-out-fan-in,Distinct cognitive procedures and evidence access create complementary hypotheses; role prose and temperature variation frequently do not.,https://github.com/MraDonkey/DMAD ; https://aclanthology.org/2026.findings-acl.1694/,L,high,,deep-ai-council,A2-moat,"A single model can imitate personas, but it cannot honestly reproduce independent model lineages, disjoint evidence acquisition, and separate tool-derived observations.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-051,The sequential seat router is the stronger cost-aware form of the same marginal diversity auction.
DLR-C-033,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/32,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,12,"Introduce blinded trajectory adjudication: anonymous claim IDs, shuffled dual-pass presentation, proposer/critic/verifier/adjudicator separation, content-only scoring before calibrated-confidence reveal, and a minority-sentinel branch that emits factual_uncertainty, objective_tradeoff, hard_veto, or value_disagreement instead of forced consensus.",deep-ai-council/runtime-convergence,"Identity bias, final-round voting, and correlated LLM judges can erase correct minorities; trajectory evidence and orthogonal verification preserve them.",https://arxiv.org/abs/2510.07517 ; https://arxiv.org/abs/2606.29270 ; https://aclanthology.org/2026.findings-acl.1600/,L,high,,deep-ai-council,A2-moat,This turns the mode into an auditable pluralist decision institution capable of preserving and adjudicating legitimate disagreement—work neither a single answer nor the other deep modes perform.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-023,"The adopted role-separated, blinded adjudication pipeline subsumes the same trajectory information-flow boundaries."
DLR-C-034,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/33,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,13,"[uniqueness-sharpening] Add a typed adjudication router with four terminal semantics: reliability-weighted factual posterior, blinded pairwise plan posterior, evidence-focused debate escalation, and preserved plural/value disagreement.",deep-ai-council,"No single aggregation rule is valid across truth claims, comparative plans, constitutional constraints, and values; routing prevents majority vote from manufacturing consensus.",https://arxiv.org/abs/2407.04622,L,high,,deep-ai-council,A3-mech,"Turns the mode into an auditable decision institution that chooses how to disagree, something single-model self-consistency and the evidence-producing deep modes do not provide.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-049,"The adopted protocol router is the stronger form of the same typed factual, plan, debate, and plural-disagreement terminal semantics."
DLR-C-035,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/34,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,13,Implement a packet-external hierarchical reliability ledger and an active-seat selector scoring expected posterior entropy reduction times decision impact divided by token and latency cost.,deep-ai-council + runtime/budget-cost,It replaces equal seat weight and fixed rosters with calibrated conditional competence while avoiding repeated calls to correlated or uninformative seats.,https://docs.pyro.ai/en/dev/contrib.oed.html,L,high,,deep-ai-council,A3-mech,Sharpens the council into a conditional-competence market whose diversity has measured marginal value rather than cosmetic persona variety.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-051,The sequential seat router already selects marginal calibrated evidence by expected value per typed cost.
DLR-C-036,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/35,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,13,"Add a council adjudicator gate that requires anonymous candidates, A/B and B/A judging, provider and confidence masking, bandwagon concealment, OffsetBias-style adversarial probes, and a frozen judge-state hash.",deep-ai-council + runtime/gauges-observability,"Position, verbosity, authority, nested-instruction, and sequential-learning effects can dominate substantive evidence unless verdict invariance is measured directly.",https://github.com/ncsoft/offsetbias,M,high,,deep-ai-council,A3-mech,"Produces counterfactual receipts showing that the verdict survives changes irrelevant to merit, making council decisions more defensible than a strong model's unobservable internal judgment.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-048,"The target blinded pairwise adjudicator already requires counterbalanced order, masking, bias audit, and abstention."
DLR-C-037,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/36,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,14,"[UNIQUENESS] Add an evidence-conditioned stance-transition ledger: seal each initial stance, confidence, claim set, and falsifier; require later changes to cite adopted claim IDs; persist unsupported-majority-flip and minority-erasure gauges.",deep-ai-council + runtime/state-jsonl-checkpointing + runtime/gauges-observability,This separates evidence transfer from social imitation and converts false consensus into an auditable failure state.,https://openreview.net/pdf?id=st77ShxP1K,M,high,,deep-ai-council,A4-fail,"A single model or same-model self-consistency cannot provide a cross-vantage causal record showing who changed, why, and whether dissent was answered.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-B-055,The adopted stance and flip event stream is the stronger form of evidence-conditioned changes and conformity gauges.
DLR-C-038,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/37,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,14,"Require a counterfactual convergence certificate on flagged rounds: anonymize sources, normalize length, reverse candidate order, permute aliases, hide majority counts, and fail convergence if the material verdict changes.",deep-ai-council + runtime/convergence + runtime/budget-cost,"The intervention directly tests position, verbosity, authority, bandwagon, and dominant-speaker sensitivity while keeping extra judge cost conditional.",https://aclanthology.org/2026.acl-long.1756/,M,high,,deep-ai-council,A4-fail,It turns council deliberation into a falsifiable social-influence experiment rather than a more expensive vote.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-042,"The target robustness suite is the stronger form of the same anonymization, order, authority, and majority perturbations."
DLR-C-039,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/38,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,14,"Extend the council test gate with BenchForm-style Wrong Guidance, Trust, and Doubt cases plus malicious-seat, verbosity, identity-authority, and cloned-seat variants; compare council marginal value against equal-token single-model, self-consistency, majority-vote, and verifier-guided best-of-N baselines.",deep-ai-council council test gate + runtime/fan-out-fan-in,Prompt-level anti-groupthink claims are not credible until the complete protocol resists known social-pressure treatments and still adds value over cheaper alternatives.,https://openreview.net/pdf?id=st77ShxP1K; https://aclanthology.org/2024.emnlp-main.70/,L,high,,deep-ai-council,A4-fail,The gate makes social robustness and dissent recovery part of the mode's product contract.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-040,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/39,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,15,"Add a council-worthiness preflight to deep_ai_council_config.json with distributed_information, value_conflict, decision_materiality, process_accountability, cheapest_baseline, and admission_reason; bypass the council for routine or single-answer work unless the caller explicitly requests procedural accountability.",deep-ai-council; runtime/budget-cost; runtime/fan-out-fan-in,This is the best impact-to-effort change: it avoids the mode's large cost where evidence shows no advantage and concentrates evaluation on tasks where multiple partial perspectives can change the result.,https://arxiv.org/abs/2603.11781,S,high,,deep-ai-council,A5-synth,"It defines the moat as accountable integration of distributed information and legitimate value conflict, not generic multi-agent sampling.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-041,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/40,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,15,"Extend prompt_pack_round.md, output_schema.md, and persist-artifacts.cjs with private pre/post belief records, typed epistemic moves, pairwise ballots with ties, and a plural verdict containing factual beliefs, dominated options, unbeaten set, vetoes, minority evidence, unresolved values, and reopen conditions; make these sections strict for full council runs.",deep-ai-council; runtime/convergence; runtime/state-jsonl-checkpointing,The current 100-point rubric and two-of-three signal can hide incomparable values and social conformity. Typed moves plus plural aggregation preserve the reason a council exists.,https://arxiv.org/abs/2603.11781; https://besjournals.onlinelibrary.wiley.com/doi/10.1111/2041-210X.12857; https://github.com/voting-tools/pref_voting,M,high,,deep-ai-council,A5-synth,"A single model can recommend an option; this artifact proves which independent beliefs, attacks, value conflicts, and residual objections survived deliberation.",research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-042,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/41,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,15,"Add a counterfactual robustness suite under scripts/tests and the manual testing playbook: fork before cross-seat exposure, perturb seat identity, response order, argument length, claimed expertise, majority count, and trusted history one at a time, then gate on evidence-invariant verdict stability and minority-evidence retention.",deep-ai-council; runtime/gauges-observability; runtime/state-jsonl-checkpointing,A council cannot claim independent deliberative value if superficial social cues determine its winner. Paired forks isolate those effects more cleanly than aggregate convergence gauges.,https://github.com/yoheinakajima/activegraph,M,high,,deep-ai-council,A5-synth,It makes the council's claimed advantage—robust integration across genuinely distinct seats—falsifiable at the mode test gate.,research-workstream,deep-ai-council,deep-ai-council is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-043,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/42,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,16,"Implement a CandidateMatrixArchive with candidate_proposed, candidate_evaluated, and promotion_receipt JSONL events carrying lineage, mutation-operator ID, per-case and five-dimension vectors, evaluator/split digests, artifacts, cost, and promotion scope; filter by minibatch non-regression before full held-out evaluation.",deep-improvement,This converts five-dimensional scoring from a terminal ranking into a searchable evidence surface while preserving complementary candidates and controlling evaluation cost.,https://github.com/gepa-ai/gepa,L,high,,deep-improvement,A1-sota,Deep-improvement becomes the only mode that can bind a concrete agent mutation to reproducible evaluation evidence and an auditable promotion receipt.,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-049,The versioned trial-score stages are the stronger form of the same candidate evaluation archive and promotion receipts.
DLR-C-044,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/43,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,16,"Add a budgeted mutation-strategy portfolio covering trace-reflective mutation, program/data-aware proposal, crossover, workspace architecture search, and mutation-policy meta-evolution; allocate trials by held-out improvement per unit cost while cryptographically freezing evaluator assets.",deep-improvement,"GEPA, MIPRO, ADAS, Promptbreeder, and STOP show that candidate quality depends heavily on the proposal mechanism and that the proposal mechanism can improve recursively.",https://arxiv.org/abs/2309.16797,L,high,,deep-improvement,A1-sota,"This sharpens the moat into controlled recursive improvement: the generator may rewrite how it generates, but it can never rewrite or impersonate promotion authority.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-050,"The adopted bounded proposal portfolio preserves targeted mutation, crossover, and novelty restart without speculative meta-evolution."
DLR-C-045,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/44,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,16,"Use two-key, profile-scoped promotion: a candidate-blind hidden-anchor/verifier channel plus the frozen five-dimension evaluator; globally promote only after cross-profile transfer, otherwise retain the candidate as a routed specialist with baseline fallback.",deep-improvement,"Frozen reference-free judges remain vulnerable to plausibility optimization, while a single globally updated harness can degrade on heterogeneous task streams.",https://arxiv.org/abs/2607.05904,M,high,,deep-improvement,A1-sota,"Naive self-improvement produces one self-endorsed replacement; deep-improvement produces bounded, reversible, workload-scoped capabilities whose acceptance does not depend on the candidate's own persuasion.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-046,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/45,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,17,"Add a lane-independent EvaluatorCapsule created before candidate generation. Hash evaluator code, rubric, real judge build identifiers, aggregation policy, gold anchors, and a commitment to hidden fixtures; record the capsule in session_start and require a matching signed EvalReceipt at every promotion gate. Run the evaluator in a separate capability boundary, expose no hidden paths, and cap promotion-oracle queries per candidate.",deep-improvement + runtime/state-jsonl-checkpointing + runtime/budget-cost,"Lane D already freezes part of its scoring surface, but the guarantee is not mode-wide and one benchmark cache still uses a placeholder grader identity. Hashing plus reachability isolation prevents ruler mutation; query budgeting reduces black-box ruler extraction.",https://arxiv.org/abs/2406.10162,M,high,,deep-improvement,A2-moat,This makes deep-improvement the only mode that commits the ruler before proposing a mutation and can prove that the mutation never controlled or inspected its promotion oracle.,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-047,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/46,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,17,"Add an adversarial conservative evaluator quorum for finalists: deterministic executable anchors first, then at least two provider/family-diverse judges and one attack lane. Require non-negative per-judge lower confidence bounds on safety dimensions, use uncertainty-weighted aggregation for utility, and return inconclusive on excessive disagreement. Run BITE-style semantic-preserving edits and generated Giskard scenarios against the evaluator capsule; refresh attacks only between frozen epochs.",deep-improvement + runtime/fan-out-fan-in + runtime/gauges-observability,Different-family grading removes one correlation but does not prevent transferable style attacks or shared judge biases. Conservative aggregation and adversarial meta-evaluation make disagreement and evaluator fragility promotion blockers.,https://arxiv.org/abs/2310.02743; https://arxiv.org/abs/2605.26156,L,high,,deep-improvement,A2-moat,"The mode improves not only the candidate but the credibility of the evidence authorizing promotion, while keeping evaluator evolution temporally separated from candidate optimization.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-048,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/47,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,17,"Extend promote-candidate from accept/ship to accept-offline/shadow/canary/ship. Shadow runs paired baseline and candidate on redacted trace snapshots with candidate outputs discarded. Canary adapters expose 1%, 5%, then 20% of eligible traffic with pauses and automatically restore the baseline on a hard-rule failure, negative evaluator lower bound, cost ceiling, or error-rate regression. Journal only trace references, hashes, metrics, and stage decisions.",deep-improvement + runtime/state-jsonl-checkpointing + runtime/gauges-observability + runtime/locks-recovery,Offline fixtures cannot prove compatibility with the operating distribution. Progressive exposure supplies paired downstream evidence while limiting blast radius and preserving deterministic rollback.,https://argo-rollouts.readthedocs.io/en/stable/features/traffic-management/,L,high,,deep-improvement,A2-moat,"This turns deep-improvement from guarded prompt editing into a progressive-delivery controller for agent behavior, a capability absent from research, review, council, and alignment modes.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-014,Phase 014 owns staged migration and authority cutover.
DLR-C-049,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/48,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,18,"Add an append-only TrialScore ledger and split grading, calibration, reduction, and promotion into separately versioned stages. Preserve pre-reduction values; calibrate ordinal judges against gold anchors; compute paired per-dimension lower bounds; prohibit aggregate compensation for critical-dimension regressions.",deep-improvement / runtime/state-jsonl-checkpointing / runtime/gauges-observability,"The current rounded weighted score cannot be recalibrated or audited without rerunning candidates, and its aggregate may hide dimension-specific deterioration.",https://github.com/microsoft/waza and https://github.com/braintrustdata/autoevals,M,high,,deep-improvement,A3-mech,Turns deep-improvement into an auditable measurement authority rather than another prompt optimizer.,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-050,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/49,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,18,"Replace single-candidate generation with a budgeted portfolio of targeted reflection, single-slot mutation, crossover, and novelty restart; retain a profile-scoped Pareto archive and evaluate every survivor through order-swapped blind comparison plus metamorphic relations.",deep-improvement / runtime/fan-out-fan-in / runtime/dedup-novelty / runtime/budget-cost,Evolution broadens the search while vector-aware survival and relation gates prevent scalar reward hacking.,"https://github.com/beeevita/EvoPrompt, https://github.com/confident-ai/deepeval, and https://github.com/steven-b-cho/llmorph",L,high,,deep-improvement,A3-mech,Combines broad mutation with a frozen evaluator that candidates cannot inspect or overrule.,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-C-051,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/50,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,18,"Insert a signed shadowing state between accepted and ship_eligible: replay sampled real packets read-only against the incumbent, commit evaluator and fixture digests before viewing outputs, and gate on paired dimension deltas, metamorphic violations, judge disagreement, and tail cost.",deep-improvement / runtime/locks-recovery / runtime/continuity-threading,Offline held-out success is necessary but does not establish performance on the live workload distribution; shadow receipts provide a reversible predictive bridge.,https://www.braintrust.dev/docs/evaluate/run-evaluations and https://github.com/microsoft/waza,L,high,,deep-improvement,A3-mech,"This is the moat-sharpening promotion transaction: only deep-improvement can mutate an agent and then earn canonicalization through hidden, frozen, staged evidence.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-048,The target staged shadow and canary lifecycle is the stronger operational form of the same signed shadowing gate.
DLR-C-052,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/51,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,19,"Implement EvaluatorReceiptV2 and require promote-candidate.cjs to verify its signature, candidate/baseline/evaluator hashes, fresh canary epoch, gold calibration, query count, and empty veto set; make sealed/gold regression and evaluator-surface mutation non-overridable.",deep-improvement; runtime/state-jsonl-checkpointing,"This closes forged receipts, stale evidence, reward/test tampering, and same-session rubric changes while keeping exact evaluator internals outside the mutator's capability boundary.",https://github.com/anthropics/sycophancy-to-subterfuge-paper; https://arxiv.org/abs/2406.10162,L,high,,deep-improvement,A4-fail,"Makes deep-improvement the only mode that can issue cryptographically bound mutation authority after independent falsification, not merely advice or a higher score.",research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,merge-into-DLR-C-046,The adopted evaluator capsule already requires a matching signed evaluation receipt at every promotion gate.
DLR-C-053,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/52,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,19,"Add a non-extractive evaluator-oracle API: Ladder-style material-improvement updates, coarse verdict bands, per-epoch query budgets, terminal-only exact evidence, semantic leak scanning across candidate/proposer-visible artifacts, and automatic canary-epoch burn on any match.",deep-improvement; runtime/budget-cost; runtime/dedup-novelty,Repeated dimension-level feedback lets the optimizer reconstruct the promotion surface even when fixture files are hidden; coarse thresholded feedback and semantic scanning reduce that channel.,https://proceedings.mlr.press/v37/blum15.html; https://github.com/lm-sys/llm-decontaminator; https://github.com/LiveBench/LiveBench,M,high,,deep-improvement,A4-fail,Sharpens the frozen-evaluator moat by making evaluator secrecy an enforced information-flow property rather than an operator convention.,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,defer-with-reason,A non-extractive evaluator oracle and epoch-burn protocol are high-cost anti-gaming controls without measured leakage in the current system.
DLR-C-054,run-c,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry-modes.json,run-c:/recommendations/53,5ff96cbaf7638d2ff8d48199de976b90a118384a89b42a5e126543dd8b9ec30c,,19,"Replace aggregate-only promotion with a regression envelope: paired global lower bound, non-overridable sealed/gold slice floors, automatic weak-segment discovery, action-trace drift testing, and proxy-versus-sealed gain curves indexed by evaluator query count.",deep-improvement; runtime/gauges-observability; runtime/convergence,"Aggregate gains can conceal mode collapse, tail regressions, and behavior drift; the envelope turns each into a named promotion veto and stops overoptimization before the proxy/gold relationship reverses.",https://github.com/deepchecks/deepchecks; https://github.com/SeldonIO/alibi-detect; https://arxiv.org/abs/2210.10760,M,high,,deep-improvement,A4-fail,,research-workstream,deep-improvement,deep-improvement is the owning per-mode workstream; compound runtime targets remain in original_target.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
